-0.00117283  0.00117283  0.00364945  0.00640157  0.00945753   0.0128481   0.0166066   0.0207688   0.0253734   0.0304615   0.0360771   0.0422668   0.0490797   0.0565675   0.0647842   0.0737859   0.0836304    0.094377    0.106086    0.118818    0.132634    0.147592    0.163748    0.181153    0.199854    0.219884    0.241267    0.264008    0.288094    0.313486    0.340118    0.367894    0.396686    0.426338    0.456662     0.48745    0.518475    0.549503    0.580294    0.610622    0.640269    0.669044    0.696778    0.723334    0.748604     0.77251    0.795004    0.816063     0.83569    0.853903    0.870741    0.886253    0.900498    0.913543    0.925459    0.936318    0.946193    0.955157     0.96328    0.970631    0.977273    0.983268    0.988674    0.993543    0.997925
-0.00117283  0.00117283  0.00364945  0.00640157  0.00945753   0.0128481   0.0166066   0.0207688   0.0253734   0.0304615   0.0360771   0.0422668   0.0490797   0.0565675   0.0647842   0.0737859   0.0836304    0.094377    0.106086    0.118818    0.132634    0.147592    0.163748    0.181153    0.199854    0.219884    0.241267    0.264008    0.288094    0.313486    0.340118    0.367894    0.396686    0.426338    0.456662     0.48745    0.518475    0.549503    0.580294    0.610622    0.640269    0.669044    0.696778    0.723334    0.748604     0.77251    0.795004    0.816063     0.83569    0.853903    0.870741    0.886253    0.900498    0.913543    0.925459    0.936318    0.946193    0.955157     0.96328    0.970631    0.977273    0.983268    0.988674    0.993543    0.997925
-0.00117283  0.00117283  0.00364945  0.00640157  0.00945753   0.0128481   0.0166066   0.0207688   0.0253734   0.0304615   0.0360771   0.0422668   0.0490797   0.0565675   0.0647842   0.0737859   0.0836304    0.094377    0.106086    0.118818    0.132634    0.147592    0.163748    0.181153    0.199854    0.219884    0.241267    0.264008    0.288094    0.313486    0.340118    0.367894    0.396686    0.426338    0.456662     0.48745    0.518475    0.549503    0.580294    0.610622    0.640269    0.669044    0.696778    0.723334    0.748604     0.77251    0.795004    0.816063     0.83569    0.853903    0.870741    0.886253    0.900498    0.913543    0.925459    0.936318    0.946193    0.955157     0.96328    0.970631    0.977273    0.983268    0.988674    0.993543    0.997925
-0.00117283  0.00117283  0.00364945  0.00640157  0.00945753   0.0128481   0.0166066   0.0207688   0.0253734   0.0304615   0.0360771   0.0422668   0.0490797   0.0565675   0.0647842   0.0737859   0.0836304    0.094377    0.106086    0.118818    0.132634    0.147592    0.163748    0.181153    0.199854    0.219884    0.241267    0.264008    0.288094    0.313486    0.340118    0.367894    0.396686    0.426338    0.456662     0.48745    0.518475    0.549503    0.580294    0.610622    0.640269    0.669044    0.696778    0.723334    0.748604     0.77251    0.795004    0.816063     0.83569    0.853903    0.870741    0.886253    0.900498    0.913543    0.925459    0.936318    0.946193    0.955157     0.96328    0.970631    0.977273    0.983268    0.988674    0.993543    0.997925
-0.00117283  0.00117283  0.00364945  0.00640157  0.00945753   0.0128481   0.0166066   0.0207688   0.0253734   0.0304615   0.0360771   0.0422668   0.0490797   0.0565675   0.0647842   0.0737859   0.0836304    0.094377    0.106086    0.118818    0.132634    0.147592    0.163748    0.181153    0.199854    0.219884    0.241267    0.264008    0.288094    0.313486    0.340118    0.367894    0.396686    0.426338    0.456662     0.48745    0.518475    0.549503    0.580294    0.610622    0.640269    0.669044    0.696778    0.723334    0.748604     0.77251    0.795004    0.816063     0.83569    0.853903    0.870741    0.886253    0.900498    0.913543    0.925459    0.936318    0.946193    0.955157     0.96328    0.970631    0.977273    0.983268    0.988674    0.993543    0.997925
-0.00117283  0.00117283  0.00364945  0.00640157  0.00945753   0.0128481   0.0166066   0.0207688   0.0253734   0.0304615   0.0360771   0.0422668   0.0490797   0.0565675   0.0647842   0.0737859   0.0836304    0.094377    0.106086    0.118818    0.132634    0.147592    0.163748    0.181153    0.199854    0.219884    0.241267    0.264008    0.288094    0.313486    0.340118    0.367894    0.396686    0.426338    0.456662     0.48745    0.518476    0.549503    0.580294    0.610622    0.640269    0.669044    0.696778    0.723334    0.748604     0.77251    0.795004    0.816063     0.83569    0.853903    0.870741    0.886253    0.900498    0.913543    0.925459    0.936318    0.946193    0.955157     0.96328    0.970631    0.977273    0.983268    0.988674    0.993543    0.997925
-0.00117283  0.00117283  0.00364945  0.00640157  0.00945753   0.0128481   0.0166066   0.0207688   0.0253734   0.0304615   0.0360771   0.0422668   0.0490797   0.0565675   0.0647842   0.0737859   0.0836304    0.094377    0.106086    0.118818    0.132634    0.147592    0.163748    0.181153    0.199854    0.219884    0.241267    0.264008    0.288094    0.313486    0.340118    0.367894    0.396686    0.426338    0.456662     0.48745    0.518476    0.549503    0.580294    0.610622    0.640269    0.669044    0.696778    0.723334    0.748604     0.77251    0.795004    0.816063     0.83569    0.853903    0.870741    0.886253    0.900498    0.913543    0.925459    0.936318    0.946193    0.955157     0.96328    0.970631    0.977273    0.983268    0.988674    0.993543    0.997925
-0.00117283  0.00117283  0.00364945  0.00640157  0.00945753   0.0128481   0.0166066   0.0207688   0.0253734   0.0304615   0.0360771   0.0422668   0.0490797   0.0565675   0.0647842   0.0737859   0.0836304    0.094377    0.106086    0.118818    0.132634    0.147592    0.163748    0.181153    0.199854    0.219884    0.241267    0.264008    0.288094    0.313486    0.340118    0.367894    0.396686    0.426338    0.456662     0.48745    0.518476    0.549503    0.580294    0.610622    0.640269    0.669044    0.696778    0.723334    0.748604     0.77251    0.795004    0.816063     0.83569    0.853903    0.870741    0.886253    0.900498    0.913543    0.925459    0.936318    0.946193    0.955157     0.96328    0.970631    0.977273    0.983268    0.988674    0.993543    0.997925
-0.00117283  0.00117283  0.00364945  0.00640157  0.00945753   0.0128481   0.0166066   0.0207688   0.0253734   0.0304615   0.0360771   0.0422668   0.0490797   0.0565675   0.0647842   0.0737859   0.0836304    0.094377    0.106086    0.118818    0.132634    0.147592    0.163748    0.181153    0.199854    0.219884    0.241267    0.264008    0.288094    0.313486    0.340118    0.367894    0.396686    0.426338    0.456662     0.48745    0.518476    0.549503    0.580294    0.610622    0.640269    0.669044    0.696778    0.723334    0.748604     0.77251    0.795004    0.816063     0.83569    0.853903    0.870741    0.886253    0.900498    0.913543    0.925459    0.936318    0.946193    0.955157     0.96328    0.970631    0.977273    0.983268    0.988674    0.993543    0.997925
-0.00117283  0.00117283  0.00364945  0.00640157  0.00945753   0.0128481   0.0166066   0.0207688   0.0253734   0.0304615   0.0360771   0.0422668   0.0490797   0.0565675   0.0647842   0.0737859   0.0836304    0.094377    0.106086    0.118818    0.132634    0.147592    0.163748    0.181153    0.199854    0.219884    0.241267    0.264008    0.288094    0.313486    0.340118    0.367894    0.396686    0.426338    0.456662     0.48745    0.518476    0.549503    0.580294    0.610622    0.640269    0.669044    0.696778    0.723334    0.748604     0.77251    0.795004    0.816063     0.83569    0.853903    0.870741    0.886253    0.900498    0.913543    0.925459    0.936318    0.946193    0.955157     0.96328    0.970631    0.977273    0.983268    0.988674    0.993543    0.997925
-0.00117283  0.00117283  0.00364945  0.00640157  0.00945753   0.0128481   0.0166066   0.0207688   0.0253734   0.0304615   0.0360771   0.0422668   0.0490797   0.0565675   0.0647842   0.0737859   0.0836304    0.094377    0.106086    0.118818    0.132634    0.147592    0.163748    0.181153    0.199854    0.219884    0.241267    0.264008    0.288094    0.313486    0.340118    0.367894    0.396686    0.426338    0.456662     0.48745    0.518476    0.549503    0.580294    0.610622    0.640269    0.669044    0.696778    0.723334    0.748604     0.77251    0.795004    0.816063     0.83569    0.853903    0.870741    0.886253    0.900498    0.913543    0.925459    0.936318    0.946193    0.955157     0.96328    0.970631    0.977273    0.983268    0.988674    0.993543    0.997925
-0.00117283  0.00117283  0.00364945  0.00640157  0.00945753   0.0128481   0.0166066   0.0207688   0.0253734   0.0304615   0.0360771   0.0422668   0.0490797   0.0565675   0.0647842   0.0737859   0.0836304    0.094377    0.106086    0.118818    0.132634    0.147592    0.163748    0.181153    0.199854    0.219884    0.241267    0.264008    0.288094    0.313486    0.340118    0.367894    0.396686    0.426338    0.456662     0.48745    0.518476    0.549503    0.580294    0.610622    0.640269    0.669044    0.696778    0.723334    0.748604     0.77251    0.795004    0.816063     0.83569    0.853903    0.870741    0.886253    0.900498    0.913543    0.925459    0.936318    0.946193    0.955157     0.96328    0.970631    0.977273    0.983268    0.988674    0.993543    0.997925
-0.00117283  0.00117283  0.00364945  0.00640157  0.00945753   0.0128481   0.0166066   0.0207688   0.0253734   0.0304615   0.0360771   0.0422668   0.0490797   0.0565675   0.0647842   0.0737859   0.0836304    0.094377    0.106086    0.118818    0.132634    0.147592    0.163748    0.181153    0.199854    0.219884    0.241267    0.264008    0.288094    0.313486    0.340118    0.367894    0.396686    0.426338    0.456662     0.48745    0.518476    0.549503    0.580294    0.610622    0.640269    0.669044    0.696778    0.723334    0.748604     0.77251    0.795004    0.816063     0.83569    0.853903    0.870741    0.886253    0.900498    0.913543    0.925459    0.936318    0.946193    0.955157     0.96328    0.970631    0.977273    0.983268    0.988674    0.993543    0.997925
-0.00117283  0.00117283  0.00364945  0.00640157  0.00945753   0.0128481   0.0166066   0.0207688   0.0253734   0.0304615   0.0360771   0.0422668   0.0490797   0.0565675   0.0647842   0.0737859   0.0836304    0.094377    0.106086    0.118818    0.132634    0.147592    0.163748    0.181153    0.199854    0.219884    0.241267    0.264008    0.288094    0.313486    0.340118    0.367894    0.396686    0.426338    0.456662     0.48745    0.518476    0.549503    0.580294    0.610622    0.640269    0.669044    0.696778    0.723334    0.748604     0.77251    0.795004    0.816063     0.83569    0.853903    0.870741    0.886253    0.900498    0.913543    0.925459    0.936318    0.946193    0.955157     0.96328    0.970631    0.977273    0.983268    0.988674    0.993543    0.997925
-0.00117283  0.00117283  0.00364945  0.00640157  0.00945753   0.0128481   0.0166066   0.0207688   0.0253734   0.0304615   0.0360771   0.0422668   0.0490797   0.0565675   0.0647842   0.0737859   0.0836304    0.094377    0.106086    0.118818    0.132634    0.147592    0.163748    0.181153    0.199854    0.219884    0.241267    0.264008    0.288094    0.313486    0.340118    0.367894    0.396686    0.426338    0.456662     0.48745    0.518476    0.549503    0.580294    0.610622    0.640269    0.669044    0.696778    0.723334    0.748604     0.77251    0.795004    0.816063     0.83569    0.853903    0.870741    0.886253    0.900498    0.913543    0.925459    0.936318    0.946193    0.955157     0.96328    0.970631    0.977273    0.983268    0.988674    0.993543    0.997925
-0.00117283  0.00117283  0.00364945  0.00640157  0.00945753   0.0128481   0.0166066   0.0207688   0.0253734   0.0304615   0.0360771   0.0422668   0.0490797   0.0565675   0.0647842   0.0737859   0.0836304    0.094377    0.106086    0.118818    0.132634    0.147592    0.163748    0.181153    0.199854    0.219884    0.241267    0.264008    0.288094    0.313486    0.340118    0.367894    0.396686    0.426338    0.456662     0.48745    0.518476    0.549503    0.580294    0.610622    0.640269    0.669044    0.696778    0.723334    0.748604     0.77251    0.795004    0.816063     0.83569    0.853903    0.870741    0.886253    0.900498    0.913543    0.925459    0.936318    0.946193    0.955157     0.96328    0.970631    0.977273    0.983268    0.988674    0.993543    0.997925
-0.00117283  0.00117283  0.00364945  0.00640157  0.00945753   0.0128481   0.0166066   0.0207688   0.0253734   0.0304615   0.0360771   0.0422668   0.0490797   0.0565675   0.0647842   0.0737859   0.0836304    0.094377    0.106086    0.118818    0.132634    0.147592    0.163748    0.181153    0.199854    0.219884    0.241267    0.264008    0.288094    0.313486    0.340118    0.367894    0.396686    0.426338    0.456662     0.48745    0.518476    0.549503    0.580294    0.610622    0.640269    0.669044    0.696778    0.723334    0.748604     0.77251    0.795004    0.816063     0.83569    0.853903    0.870741    0.886253    0.900498    0.913543    0.925459    0.936318    0.946193    0.955157     0.96328    0.970631    0.977273    0.983268    0.988674    0.993543    0.997925
-0.00117283  0.00117283  0.00364945  0.00640157  0.00945753   0.0128481   0.0166066   0.0207688   0.0253734   0.0304615   0.0360771   0.0422668   0.0490797   0.0565675   0.0647842   0.0737859   0.0836304    0.094377    0.106086    0.118818    0.132634    0.147592    0.163748    0.181153    0.199854    0.219884    0.241267    0.264008    0.288094    0.313486    0.340118    0.367894    0.396686    0.426338    0.456662     0.48745    0.518476    0.549503    0.580294    0.610622    0.640269    0.669044    0.696778    0.723334    0.748604     0.77251    0.795004    0.816063     0.83569    0.853903    0.870741    0.886253    0.900498    0.913543    0.925459    0.936318    0.946193    0.955157     0.96328    0.970631    0.977273    0.983268    0.988674    0.993543    0.997925
-0.00117283  0.00117283  0.00364945  0.00640157  0.00945753   0.0128481   0.0166066   0.0207688   0.0253734   0.0304615   0.0360771   0.0422668   0.0490797   0.0565675   0.0647842   0.0737859   0.0836304    0.094377    0.106086    0.118818    0.132634    0.147592    0.163748    0.181153    0.199854    0.219884    0.241267    0.264008    0.288094    0.313486    0.340118    0.367894    0.396686    0.426338    0.456662     0.48745    0.518476    0.549503    0.580294    0.610622    0.640269    0.669044    0.696778    0.723334    0.748604     0.77251    0.795004    0.816063     0.83569    0.853903    0.870741    0.886253    0.900498    0.913543    0.925459    0.936318    0.946193    0.955157     0.96328    0.970631    0.977273    0.983268    0.988674    0.993543    0.997925
-0.00117283  0.00117283  0.00364945  0.00640157  0.00945753   0.0128481   0.0166066   0.0207688   0.0253734   0.0304615   0.0360771   0.0422668   0.0490797   0.0565675   0.0647842   0.0737859   0.0836304    0.094377    0.106086    0.118818    0.132634    0.147592    0.163748    0.181153    0.199854    0.219884    0.241267    0.264008    0.288094    0.313486    0.340118    0.367894    0.396686    0.426338    0.456662     0.48745    0.518476    0.549503    0.580294    0.610622    0.640269    0.669044    0.696778    0.723334    0.748604     0.77251    0.795004    0.816063     0.83569    0.853903    0.870741    0.886253    0.900498    0.913543    0.925459    0.936318    0.946193    0.955157     0.96328    0.970631    0.977273    0.983268    0.988674    0.993543    0.997925
-0.00117283  0.00117283  0.00364945  0.00640157  0.00945753   0.0128481   0.0166066   0.0207688   0.0253734   0.0304615   0.0360771   0.0422668   0.0490797   0.0565675   0.0647842   0.0737859   0.0836304    0.094377    0.106086    0.118818    0.132634    0.147592    0.163748    0.181153    0.199854    0.219884    0.241267    0.264008    0.288094    0.313486    0.340118    0.367894    0.396686    0.426338    0.456662     0.48745    0.518476    0.549503    0.580294    0.610622    0.640269    0.669044    0.696778    0.723334    0.748604     0.77251    0.795004    0.816063     0.83569    0.853903    0.870741    0.886253    0.900498    0.913543    0.925459    0.936318    0.946193    0.955157     0.96328    0.970631    0.977273    0.983268    0.988674    0.993543    0.997925
-0.00117283  0.00117283  0.00364945  0.00640157  0.00945753   0.0128481   0.0166066   0.0207688   0.0253734   0.0304615   0.0360771   0.0422668   0.0490797   0.0565675   0.0647842   0.0737859   0.0836304    0.094377    0.106086    0.118818    0.132634    0.147592    0.163748    0.181153    0.199854    0.219884    0.241267    0.264008    0.288094    0.313486    0.340118    0.367894    0.396686    0.426338    0.456662     0.48745    0.518476    0.549503    0.580294    0.610622    0.640269    0.669044    0.696778    0.723334    0.748604     0.77251    0.795004    0.816063     0.83569    0.853903    0.870741    0.886253    0.900498    0.913543    0.925459    0.936318    0.946193    0.955157     0.96328    0.970631    0.977273    0.983268    0.988674    0.993543    0.997925
-0.00117283  0.00117283  0.00364945  0.00640157  0.00945753   0.0128481   0.0166066   0.0207688   0.0253734   0.0304615   0.0360771   0.0422668   0.0490797   0.0565675   0.0647842   0.0737859   0.0836304    0.094377    0.106086    0.118818    0.132634    0.147592    0.163748    0.181153    0.199854    0.219884    0.241267    0.264008    0.288094    0.313486    0.340118    0.367894    0.396686    0.426338    0.456662     0.48745    0.518476    0.549503    0.580294    0.610622    0.640269    0.669044    0.696778    0.723334    0.748604     0.77251    0.795004    0.816063     0.83569    0.853903    0.870741    0.886253    0.900498    0.913543    0.925459    0.936318    0.946193    0.955157     0.96328    0.970631    0.977273    0.983268    0.988674    0.993543    0.997925
-0.00117283  0.00117283  0.00364945  0.00640157  0.00945753   0.0128481   0.0166066   0.0207688   0.0253734   0.0304615   0.0360771   0.0422668   0.0490797   0.0565675   0.0647842   0.0737859   0.0836304    0.094377    0.106086    0.118818    0.132634    0.147592    0.163748    0.181153    0.199854    0.219884    0.241267    0.264008    0.288094    0.313486    0.340118    0.367894    0.396686    0.426338    0.456662     0.48745    0.518476    0.549503    0.580294    0.610622    0.640269    0.669044    0.696778    0.723334    0.748604     0.77251    0.795004    0.816063     0.83569    0.853903    0.870741    0.886253    0.900498    0.913543    0.925459    0.936318    0.946193    0.955157     0.96328    0.970631    0.977273    0.983268    0.988674    0.993543    0.997925
-0.00117283  0.00117283  0.00364945  0.00640157  0.00945753   0.0128481   0.0166066   0.0207688   0.0253734   0.0304615   0.0360771   0.0422668   0.0490797   0.0565675   0.0647842   0.0737859   0.0836304    0.094377    0.106086    0.118818    0.132634    0.147592    0.163748    0.181153    0.199854    0.219884    0.241267    0.264008    0.288094    0.313486    0.340118    0.367894    0.396686    0.426338    0.456662     0.48745    0.518476    0.549503    0.580294    0.610622    0.640269    0.669044    0.696778    0.723334    0.748604     0.77251    0.795004    0.816063     0.83569    0.853903    0.870741    0.886253    0.900498    0.913543    0.925459    0.936318    0.946193    0.955157     0.96328    0.970631    0.977273    0.983268    0.988674    0.993543    0.997925
-0.00117283  0.00117283  0.00364945  0.00640157  0.00945753   0.0128481   0.0166066   0.0207688   0.0253734   0.0304615   0.0360771   0.0422668   0.0490797   0.0565675   0.0647842   0.0737859   0.0836304    0.094377    0.106086    0.118818    0.132634    0.147592    0.163748    0.181153    0.199854    0.219884    0.241267    0.264008    0.288094    0.313486    0.340118    0.367894    0.396686    0.426338    0.456662     0.48745    0.518476    0.549503    0.580294    0.610622    0.640269    0.669044    0.696778    0.723334    0.748604     0.77251    0.795004    0.816063     0.83569    0.853903    0.870741    0.886253    0.900498    0.913543    0.925459    0.936318    0.946193    0.955157     0.96328    0.970631    0.977273    0.983268    0.988674    0.993543    0.997925
-0.00117283  0.00117283  0.00364945  0.00640157  0.00945753   0.0128481   0.0166066   0.0207688   0.0253734   0.0304615   0.0360771   0.0422668   0.0490797   0.0565675   0.0647842   0.0737859   0.0836304    0.094377    0.106086    0.118818    0.132634    0.147592    0.163748    0.181153    0.199854    0.219884    0.241267    0.264008    0.288094    0.313486    0.340118    0.367894    0.396686    0.426338    0.456662     0.48745    0.518476    0.549503    0.580294    0.610622    0.640269    0.669044    0.696778    0.723334    0.748604     0.77251    0.795004    0.816063     0.83569    0.853903    0.870741    0.886253    0.900498    0.913543    0.925459    0.936318    0.946193    0.955157     0.96328    0.970631    0.977273    0.983268    0.988674    0.993543    0.997925
-0.00117283  0.00117283  0.00364945  0.00640157  0.00945753   0.0128481   0.0166066   0.0207688   0.0253734   0.0304615   0.0360771   0.0422668   0.0490797   0.0565675   0.0647842   0.0737859   0.0836304    0.094377    0.106086    0.118818    0.132634    0.147592    0.163748    0.181153    0.199854    0.219884    0.241267    0.264008    0.288094    0.313486    0.340118    0.367894    0.396686    0.426338    0.456662     0.48745    0.518476    0.549503    0.580294    0.610622    0.640269    0.669044    0.696778    0.723334    0.748604     0.77251    0.795004    0.816063     0.83569    0.853903    0.870741    0.886253    0.900498    0.913543    0.925459    0.936318    0.946193    0.955157     0.96328    0.970631    0.977273    0.983268    0.988674    0.993543    0.997925
-0.00117283  0.00117283  0.00364945  0.00640157  0.00945753   0.0128481   0.0166066   0.0207688   0.0253734   0.0304615   0.0360771   0.0422668   0.0490797   0.0565675   0.0647842   0.0737859   0.0836304    0.094377    0.106086    0.118818    0.132634    0.147592    0.163748    0.181153    0.199854    0.219884    0.241267    0.264008    0.288094    0.313486    0.340118    0.367894    0.396686    0.426338    0.456662     0.48745    0.518476    0.549503    0.580294    0.610622    0.640269    0.669044    0.696778    0.723334    0.748604     0.77251    0.795004    0.816063     0.83569    0.853903    0.870741    0.886253    0.900498    0.913543    0.925459    0.936318    0.946193    0.955157     0.96328    0.970631    0.977273    0.983268    0.988674    0.993543    0.997925
-0.00117283  0.00117283  0.00364945  0.00640157  0.00945753   0.0128481   0.0166066   0.0207688   0.0253734   0.0304615   0.0360771   0.0422668   0.0490797   0.0565675   0.0647842   0.0737859   0.0836304    0.094377    0.106086    0.118818    0.132634    0.147592    0.163748    0.181153    0.199854    0.219884    0.241267    0.264008    0.288094    0.313486    0.340118    0.367894    0.396686    0.426338    0.456662     0.48745    0.518476    0.549503    0.580294    0.610622    0.640269    0.669044    0.696778    0.723334    0.748604     0.77251    0.795004    0.816063     0.83569    0.853903    0.870741    0.886253    0.900498    0.913543    0.925459    0.936318    0.946193    0.955157     0.96328    0.970631    0.977273    0.983268    0.988674    0.993543    0.997925
